,Unnamed: 0.1,filename,radial_velocity_reference,e_radial_velocity_reference,redchi_reference,teff,logg,Unnamed: 0,cntr_01,dist_x,pang_x,name,ra,dec,solution_id,designation,source_id,random_index,ref_epoch,ra.1,ra_error,dec.1,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,GaiaDR3,PDA,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH,TeffHe,e_TeffHe,loggHe,e_loggHe,radial_velocity_observed,e_radial_velocity_observed,redchi_observed,teff_corv,logg_corv,stark_velocity,e_stark_velocity,teff_bin,logg_bin,N,e_N
16,36,HS0002p1635_b_2003_09_07T04_47_46_all.dat.gz,1.3561510998905335,2.625804029638528,2.4636320961843703,15390.353965819242,8.340179583725282,334,270,1.334679,96.401012,HS0002+1635,1.1806666667,16.871333333,1636148068921376768,Gaia DR3 2772855182928578560,2772855182928578560,1406254796,2016.0,1.18105167045,0.0389,16.87129199968,0.0366,8.3671,0.0473,176.7249,85.806,85.345,0.053,-8.881,0.048,0.3588,0.1289,-0.2097,-0.346,-0.2578,-0.3703,-0.4499,0.2479,0.0432,0.2942,251,0,250,1,-0.9298,359.9538,0.183,4.0951,31,0,1.849,,,,,,,,29,14,0.08411,37,12,0,0.011,41.929,1,0,0.957,0.214,0.305,0.313,0.591,-86.152,-31.216,-55.914,25.716,0,314,10476.33822,5.72844,1828.83081,15.636843,36,8452.96602,18.57865,454.98285,15.521019,33,3530.74411,14.62924,241.34851,15.87823,1.144,0.0,0.0,0.0,0.0,0,-0.357211,-0.115824,-0.241387,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,107.15547983978,-44.56474154067,7.94584217435,14.97681027066,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2772855182928578560,1.0,2772855182928578560,25682.29,725.81,7.9396,0.045803,30800.68,1110.31,8.080474,0.042106,-31.215863236006545,1.965135689595737,7.2482806593874365,9433.189605851268,8.49996365643543,-32.57201433589708,3.2797263728227155,8,4,,
17,38,WD0005m163_a_2002_08_04T10_00_27_all.dat.gz,-8.468320906912199,3.5920826494515694,2.566181303604377,11666.868134301374,7.637745248199252,658,493,3.078761,109.790409,WD0005-163,1.8950833333,-16.092111111,1636148068921376768,Gaia DR3 2416481783371550976,2416481783371550976,320562638,2016.0,1.89592085105,0.0404,-16.09240066718,0.031,12.3374,0.0451,273.7005,190.448,179.229,0.053,-64.402,0.036,0.1178,0.1375,0.1555,-0.1294,-0.0882,-0.1246,0.3628,0.0315,-0.1768,0.1999,321,0,321,0,0.7862,363.6148,0.074,0.4511,31,0,1.744,,,,,,,,37,18,0.074456,41,11,0,0.006,103.944,0,0,1.03,0.328,0.384,0.154,0.491,-29.68,-16.121,-30.528,16.476,0,352,6520.31706,5.00569,1302.58032,16.151695,37,4682.14009,14.62046,320.24579,16.162432,35,2731.01173,16.91642,161.44148,16.157087,1.137,0.0,14.0,0.0,12.0,0,0.005344,0.010736,-0.005392,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,78.04057462101,-74.9943595993,355.1729810125,-15.48337889138,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2416481783371550976,1.0,2416481783371550976,11570.97,209.85,7.87789,0.033369,11470.04,207.09,7.781592,0.023174,2.9463765980818217,3.458489471466321,1.9025727515713609,12958.23510667286,8.067445433462392,11.41469750499402,4.9864022285345575,2,3,2.6499376177783796e+16,9178412880258024.0
18,39,WD1017p125_a_2001_01_15T05_29_38_all.dat.gz,-21.89347473532068,2.9093298633610924,4.337318763187853,13428.904171067215,7.629261556602963,1169,840,0.507115,-125.437477,WD1017+125,154.98295833,12.275416667,1636148068921376768,Gaia DR3 3883615188318129536,3883615188318129536,1695247775,2016.0,154.98284087473,0.047,12.27533499121,0.0444,9.3923,0.0521,180.4055,33.605,-26.96,0.061,-20.06,0.061,-0.2166,-0.1752,-0.1708,0.1913,-0.1833,0.2486,-0.4831,-0.1364,0.0295,-0.3551,187,0,187,0,3.1664,348.6905,0.213,4.118,31,0,1.827,,,,,,,,21,12,0.101242,24,12,0,0.15,13.136,0,0,1.169,0.196,0.237,0.323,0.782,-108.368,23.917,-9.164,-24.896,0,214,9327.95564,6.6401,1404.79236,15.7629,22,7357.74231,27.26588,269.85162,15.67168,20,3275.02891,13.36747,244.99997,15.959858,1.14,0.0,10.0,0.0,9.0,0,-0.288177,-0.09122,-0.196958,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,228.08550768003,51.57144567735,152.3601202486,1.75901948483,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3883615188318129536,1.0,3883615188318129536,21170.18,676.3,7.946612,0.045196,23388.73,2088.96,8.093377,0.040847,12.506378731687398,2.53183115678197,2.7600046791523605,9919.25465749983,8.32784272111578,34.39985346700808,3.8567303847036807,7,4,2.2574509204070666e+17,7112801199951834.0
19,41,WD2254p126_b_2000_07_15T04_51_07_all.dat.gz,-0.00544181980803,3.264138883071019,3.869419747383564,10874.465666995013,8.450240932837051,2445,1315,3.082783,87.130332,WD2254+126,344.19229167,12.880638889,1636148068921376768,Gaia DR3 2719012579552367488,2719012579552367488,301066053,2016.0,344.19316900158,0.035,12.88068175897,0.0348,15.9821,0.0397,402.8774,189.809,189.599,0.045,8.912,0.038,0.2193,0.0956,-0.1759,-0.2799,-0.3262,-0.2745,-0.2308,-0.0027,-0.0407,0.1473,225,0,225,0,0.5508,257.2003,0.108,1.2455,31,0,1.745,,,,,,,,25,14,0.065563,32,11,0,0.035,39.604,1,0,1.025,0.261,0.192,0.318,0.767,-104.04,-32.181,-48.635,24.216,0,274,9342.2336,11.77133,793.64313,15.76124,29,6663.14781,31.26975,213.08607,15.779344,27,3930.25569,15.02744,261.53854,15.761844,1.134,0.0,2.0,0.0,2.0,0,0.0175,0.018104,-0.000604,,,,,,,,,,,,,,,,,,,,,VARIABLE,84.456743569,-41.26952403175,350.61932860667,18.0684064106,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2719012579552367488,1.0,2719012579552367488,11770.65,189.63,8.014229,0.026523,11767.35,196.96,7.941804,0.032703,5.35040052969454,2.855633753821008,4.164468986850271,12341.691116471233,8.274738695524224,5.35584234950257,4.336962852496892,2,6,,
20,42,WD0047m524_b_2002_09_14T03_12_36_all.dat.gz,23.536746901790515,1.6006237873259508,3.0486672420148406,13615.811393786113,7.58274930745081,701,526,2.263133,77.875057,WD0047-524,12.515208333,-52.137638889,1636148068921376768,Gaia DR3 4922382445088509312,4922382445088509312,1422419094,2016.0,12.51620972687,0.0164,-52.13750684089,0.0179,19.6711,0.0247,796.22,141.841,138.472,0.02,30.728,0.021,-0.1698,0.0674,-0.1151,0.0412,-0.0583,0.0668,0.1465,0.0835,-0.2781,-0.1687,517,0,516,1,2.7325,1257.2845,0.199,20.1427,31,0,1.811,,,,,,,,59,30,0.031745,64,24,0,0.014,136.332,0,0,1.086,0.171,0.177,0.082,0.252,-85.064,60.941,33.122,8.932,0,545,38216.64399,17.55703,2176.7146,14.231735,58,29764.40357,31.29177,951.18958,14.154299,57,13808.31704,12.31433,1121.32104,14.397544,1.14,0.0,1.0,0.0,4.0,0,-0.243245,-0.077436,-0.165809,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,303.43025730319,-64.98941454831,342.23246712531,-51.00938615149,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,4922382445088509312,1.0,4922382445088509312,18512.94,365.39,7.836691,0.025673,19159.33,465.28,7.97947,0.03102,28.75629052957261,1.2890328842541638,2.1038955665332835,10295.845358070028,8.000001959030056,5.219543627782095,2.0551404538965894,6,2,1.1280534967328352e+17,8675487528227034.0
21,43,WD1015p161_b_2002_02_22T04_59_16_all.dat.gz,63.45404307238506,2.343349282211122,3.543105171038896,15999.98703306905,8.19093677917863,1166,837,2.141149,-121.943155,WD1015+161,154.51595833,15.866277778,1636148068921376768,Gaia DR3 3888723386196630784,3888723386196630784,568379443,2016.0,154.51543364071,0.0409,15.8659631012,0.0364,11.3617,0.0467,243.3492,130.667,-111.163,0.052,-68.679,0.042,-0.1376,0.0248,-0.2865,-0.0974,-0.0828,-0.0895,-0.4305,0.3213,-0.1775,-0.408,286,0,286,0,2.6623,481.4989,0.236,7.4388,31,0,1.817,,,,,,,,32,15,0.080095,34,21,0,0.069,11.09,0,0,1.113,0.339,0.382,0.147,0.561,21.774,29.8,30.204,-30.585,0,299,10425.199,6.14991,1695.17798,15.642156,32,8099.79754,14.27195,567.53253,15.567357,31,3786.06719,14.75968,256.51419,15.802424,1.14,0.0,1.0,0.0,2.0,0,-0.235067,-0.074799,-0.160269,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,222.50946055429,52.75795600632,150.63994365817,4.94492023813,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3888723386196630784,1.0,3888723386196630784,18377.17,473.04,7.967938,0.036897,18712.18,631.48,8.089262,0.04875,63.623523470474126,2.358212753502244,2.2010627946302543,20589.67402362839,8.041832543122734,0.169480398089064,3.3245230107821504,6,5,,
22,44,WD2350m083_a_2002_09_13T07_51_46_all.dat.gz,41.72067756275264,3.50332196513531,3.4446130014091096,13304.294245471878,7.42764811255666,2519,1377,2.114123,75.88874,WD2350-083,358.36570833,-8.0775555556,1636148068921376768,Gaia DR3 2442099751463686528,2442099751463686528,1227115933,2016.0,358.36628357221,0.0604,-8.07741237882,0.0491,8.5753,0.0697,122.9862,136.842,132.619,0.071,33.735,0.052,0.0673,0.3545,0.0461,-0.149,-0.2675,-0.0574,0.3559,-0.1428,-0.2497,0.1822,181,0,181,0,0.7174,231.8185,0.195,1.9035,31,0,1.81,,,,,,,,21,13,0.100601,28,7,0,0.09,71.262,0,0,1.037,0.357,0.322,0.404,0.609,-78.32,-22.365,-55.441,18.28,0,216,6281.70958,6.30141,996.87439,16.192173,25,4820.65032,11.62757,414.58795,16.130777,25,2276.10267,15.66146,145.33144,16.354916,1.13,0.0,3.0,0.0,3.0,0,-0.224138,-0.061396,-0.162743,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,84.47984741643,-66.51846627523,355.2756576299,-6.75870700999,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2442099751463686528,1.0,2442099751463686528,17422.12,575.41,7.861609,0.05286,17445.96,764.65,7.953032,0.077107,41.22285177589171,3.62078762953146,2.446961618232096,12939.17122453643,8.825243097701648,-0.49782578686092904,5.038190930241487,5,2,,
23,46,WD2115m560_b_2003_05_13T09_32_34_all.dat.gz,-19.80068677212676,1.6696723151643695,2.9677551736607133,9269.470183672063,7.998150870428951,2321,1229,7.548147,113.569824,WD2115-560,319.90220833,-55.837361111,1636148068921376768,Gaia DR3 6462911897617050240,6462911897617050240,126023365,2016.0,319.90563072958,0.0154,-55.83819946625,0.0133,39.908,0.0196,2036.8855,471.395,431.064,0.018,-190.781,0.016,-0.1155,0.1118,0.0391,-0.066,-0.1524,-0.0353,-0.1039,-0.2082,0.0211,-0.0745,374,0,374,0,1.8332,522.1699,0.088,3.7385,31,1,1.708,,,,,,,,43,24,0.025237,46,15,0,0.037,14.193,0,0,1.067,0.128,0.176,0.087,0.269,-56.217,19.215,-5.075,18.377,0,373,36776.38902,16.26518,2261.05078,14.273444,41,25070.1374,21.47817,1167.23828,14.340651,40,17283.39636,15.46058,1117.901,14.153823,1.152,0.0,0.0,0.0,0.0,0,0.186828,0.067206,0.119621,,,,,,,,,,,,,,,,,,,,,VARIABLE,340.52318379913,-42.71784752388,303.020436278,-37.97501759434,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6462911897617050240,0.99,6462911897617050240,9528.29,76.42,7.964806,0.019923,9349.82,78.56,7.874494,0.019495,-0.5731866587705251,1.827809111801277,2.120553927520405,9468.640610565864,7.757401705363058,19.227500113356236,2.4756194758504626,1,5,2.7282973409687028e+16,4068215902924394.5
24,48,WD1124m018_a_2002_02_23T07_58_46_all.dat.gz,-39.11124836315784,3.2530392994157573,5.359390514633285,14028.215161744209,8.125141892167342,1255,888,0.623463,-67.765666,WD1124-018,171.83879167,-2.1438055556,1636148068921376768,Gaia DR3 3796545519645331584,3796545519645331584,324575220,2016.0,171.83863125084,0.0614,-2.14374002348,0.0478,5.3866,0.0726,74.2268,37.728,-35.795,0.071,11.923,0.05,0.0495,-0.2695,0.0277,0.233,-0.3974,0.1245,0.2357,0.0876,-0.3449,-0.0646,186,0,186,0,0.6212,239.2426,0.193,1.9859,31,0,1.829,,,,,,,,21,15,0.098765,26,6,0,0.006,110.125,0,0,1.031,0.244,0.305,0.357,0.683,-99.177,9.875,-11.367,-23.044,0,227,5230.0746,4.01837,1301.54114,16.391098,26,4063.63572,17.39289,233.63779,16.316256,25,1856.1289,10.03297,185.0029,16.576376,1.132,0.0,0.0,0.0,0.0,0,-0.26012,-0.074842,-0.185278,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,264.92150042613,54.40200411503,173.35288735054,-5.20671480748,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3796545519645331584,1.0,3796545519645331584,19305.41,713.06,7.495038,0.05039,20424.95,915.57,7.656844,0.057643,-0.1242253258087225,2.4827326259435045,2.660099134382964,9325.65958640302,7.723339226441096,38.98702303734912,4.092215289481688,6,1,2.152929308289989e+17,7489269129961403.0
25,51,WD2136p229_a_2002_07_10T07_33_06_all.dat.gz,-68.97417692500179,1.5523751904892578,3.14460355665718,9417.59377042884,8.42973723347409,2340,1242,4.68539,65.777556,WD2136+229,324.69245833,23.155972222,1636148068921376768,Gaia DR3 1794118516552814336,1794118516552814336,517935749,2016.0,324.69374924642,0.0236,23.15650619536,0.0235,23.9941,0.0284,845.809,291.193,265.004,0.027,120.691,0.029,0.0877,0.2805,-0.1396,-0.2332,-0.0677,-0.1703,-0.2928,-0.1749,-0.1471,0.0692,258,0,256,2,-0.6223,268.98,0.0,0.0,31,0,1.717,,,,,,,,30,17,0.04248,31,15,0,0.005,54.692,0,0,0.971,0.245,0.04,0.083,0.584,-64.613,-51.422,39.154,20.141,0,262,15227.25447,12.79886,1189.73486,15.230813,30,10486.77779,31.78049,329.97531,15.286937,30,6895.59318,27.9532,246.68349,15.151466,1.142,0.0,0.0,0.0,1.0,0,0.13547,0.056124,0.079347,,,,,,,,,,,,,,,,,,,,,VARIABLE,75.51723207724,-21.49780850707,336.18862341369,34.90144860867,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1794118516552814336,1.0,1794118516552814336,10212.49,128.11,8.000286,0.028125,10040.46,132.16,7.896762,0.028786,-47.45273808898422,1.534218132824794,2.198455258196955,9912.110827647371,7.999996996773482,21.521438836017566,2.1825888323582516,1,6,3.635350279208103e+16,4017823447789809.5
26,52,WD1310m305_b_2003_01_19T05_50_39_all.dat.gz,-0.7800323745345011,2.391226580516474,3.422589308138798,13652.793909726484,7.7298453291042515,1389,985,1.250301,161.027515,WD1310-305,198.42325,-30.859361111,1636148068921376768,Gaia DR3 6182345731690327808,6182345731690327808,161975767,2016.0,198.42338153611,0.0261,-30.85968954933,0.0281,17.614,0.0359,490.3249,77.682,25.565,0.035,-73.355,0.032,-0.2938,-0.156,-0.1715,0.0695,-0.2379,0.1921,-0.4879,-0.2654,0.3798,-0.4553,215,0,214,1,-0.3985,391.4939,0.153,7.0835,31,0,1.816,,,,,,,,25,15,0.058949,27,15,0,0.072,52.29,0,0,0.979,0.385,0.333,0.156,0.553,-133.832,41.957,-4.688,-17.417,0,228,29471.81724,21.52012,1369.50061,14.513849,26,23052.37548,31.63607,728.67371,14.431753,25,10471.00803,12.14415,862.22656,14.697925,1.137,0.0,2.0,0.0,0.0,0,-0.266171,-0.082096,-0.184075,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,308.54998483332,31.76916754586,209.08047847153,-21.26588657077,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6182345731690327808,0.98,6182345731690327808,19716.8,412.14,7.946091,0.027513,20675.66,538.64,8.095717,0.028052,-6.850050406231248,1.965908387948036,4.1197295282419,10170.38779635982,8.202213195906696,-6.070018031696747,3.0956033901604636,6,4,,
27,54,WD0145m257_b_2002_09_27T08_09_54_all.dat.gz,27.150268620909014,2.4299055969338585,2.349006095954369,15158.695223110346,8.585018300247492,769,589,2.325064,111.915052,WD0145-257,27.034,-25.545388889,1636148068921376768,Gaia DR3 5037875455706805504,5037875455706805504,585857014,2016.0,27.03466410195,0.024,-25.54562993949,0.0217,12.7195,0.0372,342.3383,144.215,132.536,0.036,-56.852,0.025,0.2113,0.234,0.0577,-0.013,-0.0075,-0.0542,0.2015,0.3551,0.032,0.141,465,0,464,1,2.1679,1221.3524,0.248,20.8842,31,0,1.846,,,,,,,,53,22,0.051003,71,26,0,0.042,82.513,0,0,1.072,0.235,0.247,0.185,0.227,-91.796,-31.513,50.456,25.781,0,610,25318.8679,10.94911,2312.41284,14.678756,56,20815.63724,80.27811,259.29407,14.542568,58,9380.77535,121.31792,77.32391,14.817299,1.193,1.0,3.0,0.0,10.0,0,-0.274731,-0.136188,-0.138543,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.02444461023,-77.20504605056,14.29150537567,-33.9709373475,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5037875455706805504,1.0,5037875455706805504,22772.01,1293.85,7.755529,0.073882,25091.35,2345.05,7.822219,0.067824,31.316772113366707,1.734327093907293,2.110670253854154,9207.484346315829,7.949926465697492,4.166503492457693,2.9853528566438183,7,1,1.836914058065459e+17,6160255973914732.0
28,56,WD1241p235_a_2002_02_17T08_58_09_all.dat.gz,-11.794079519113318,3.5766307801041,3.3885345280986705,13484.30722259787,7.917777715083058,1354,960,0.217769,116.578903,WD1241+235,191.06904167,23.236222222,1636148068921376768,Gaia DR3 3956176053739681664,3956176053739681664,672664570,2016.0,191.06910054416,0.039,23.23619515631,0.0314,8.1813,0.0561,145.8785,17.642,16.188,0.055,-7.013,0.055,-0.1626,-0.2085,0.2559,0.1887,0.0745,-0.0204,0.3874,0.0775,-0.3136,-0.6176,408,0,408,0,-0.4986,656.0454,0.221,8.1636,31,0,1.855,,,,,,,,47,15,0.097526,56,5,0,0.097,32.919,0,0,0.982,0.646,0.518,0.288,0.175,-154.651,33.079,-24.888,-32.829,0,465,11033.02927,6.4028,1723.1571,15.58063,52,8969.19019,18.87984,475.06705,15.456659,52,3695.32799,10.6789,346.04016,15.828763,1.148,0.0,0.0,0.0,0.0,0,-0.372104,-0.123971,-0.248133,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.94377724624,85.78437590883,180.31322618464,25.60363917208,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3956176053739681664,1.0,3956176053739681664,26395.7,668.22,7.915519,0.044003,31986.68,1058.2,8.059367,0.041274,10.57890712277382,3.187683773244302,2.100728402062402,9176.622946210424,8.02130970780321,22.372986641887138,4.790993172129667,8,3,2.4879081905135744e+17,9090386318418574.0
29,57,WD2058p181_b_2002_09_21T02_52_18_all.dat.gz,-41.5214191993345,2.8054769948056766,3.80724174002984,13396.14595728123,7.434189400688496,2306,1223,1.978381,110.786992,WD2058+181,315.31875,18.348694444,1636148068921376768,Gaia DR3 1765090584946772736,1765090584946772736,1154022178,2016.0,315.31929129796,0.0259,18.34849941074,0.0247,15.1818,0.0335,453.8568,126.206,118.425,0.03,-43.628,0.029,0.1182,0.3244,-0.4092,-0.0985,0.0483,-0.1059,-0.4898,-0.2667,-0.0504,0.1735,331,0,329,2,1.3467,528.8327,0.158,5.8568,31,0,1.802,,,,,,,,38,20,0.046992,42,22,0,0.016,166.204,0,0,1.052,0.263,0.089,0.169,0.436,-57.124,-31.56,41.495,20.639,0,352,17016.43202,8.66345,1964.16296,15.110195,37,13092.92577,21.72047,602.79211,15.045951,36,6260.61418,9.95575,628.8443,15.256353,1.137,0.0,0.0,0.0,0.0,0,-0.210402,-0.064244,-0.146158,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,65.54585914153,-18.04940979909,324.17928886284,33.66241604979,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1765090584946772736,1.0,1765090584946772736,17857.68,366.99,7.987454,0.027495,18190.11,500.07,8.10706,0.039574,-15.657360543186895,2.793027942005128,2.6013303744659235,12779.69738505332,8.593783611328778,25.864058656147606,3.9587505924477346,5,5,1.6202774171979923e+17,9506069521070688.0
30,58,WD1330p036_a_2000_05_20T02_55_48_all.dat.gz,37.6829428853932,2.606082414293059,3.863613054885553,13877.952061917456,7.581569949020754,1415,1000,2.286435,-118.587946,WD1330+036,203.32341667,3.3504444444,1636148068921376768,Gaia DR3 3712812452150011648,3712812452150011648,1591500845,2016.0,203.32285802605,0.0403,3.35014053438,0.0306,10.5932,0.0497,213.0739,143.526,-126.064,0.054,-68.612,0.033,-0.4156,-0.2879,-0.2228,0.0876,0.2282,0.0088,-0.5294,-0.0404,0.0892,-0.2632,336,0,334,2,-1.3307,375.7085,0.084,0.8726,31,0,1.803,,,,,,,,38,18,0.077009,47,32,0,0.015,58.608,1,2,0.948,0.236,0.57,0.158,0.109,-176.668,20.95,52.919,-23.686,0,389,8942.73347,5.97592,1496.46069,15.808691,41,6828.27052,10.23626,667.06665,15.752766,37,3283.30405,13.7946,238.01376,15.957118,1.131,0.0,0.0,0.0,1.0,0,-0.204352,-0.055925,-0.148427,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,327.55165409995,64.20274555245,200.31493572405,12.1710626101,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3712812452150011648,1.0,3712812452150011648,16878.22,418.1,7.872739,0.037486,16859.35,532.21,7.953671,0.05604,48.52035923830625,2.423014101596909,2.555409231273888,12186.191074604742,8.674339322459883,10.837416352913046,3.5584635570179746,4,3,1.0151548047886966e+17,1.0545293756657356e+16
31,60,WD2039m682_a_2002_04_23T07_58_44_all.dat.gz,30.52756253864446,1.339901302347343,2.573155930622184,20313.33445372264,8.561140293450418,2280,1211,4.63298,141.153018,WD2039-682,311.08941667,-68.089277778,1636148068921376768,Gaia DR3 6424566979354709248,6424566979354709248,772394508,2016.0,311.09157996485,0.0138,-68.09028006273,0.0195,51.0992,0.0255,2006.4807,291.922,182.095,0.018,-228.167,0.023,-0.2903,-0.0163,-0.1771,0.1178,-0.2191,0.1806,-0.3307,-0.3482,0.1261,-0.2798,477,0,476,1,4.1015,1691.1392,0.186,33.3806,31,0,1.793,,,,,,,,54,26,0.034587,63,29,0,0.013,156.001,0,0,1.136,0.196,0.385,0.131,0.153,-165.633,67.944,0.06,-3.806,0,510,86927.46565,42.8784,2027.302,13.339475,60,66109.58921,53.06505,1245.82166,13.287881,58,32479.1106,17.93246,1811.19116,13.468885,1.134,0.0,0.0,0.0,0.0,0,-0.181005,-0.051594,-0.129411,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,326.73671121701,-35.46074199006,291.36125636959,-47.67611520882,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6424566979354709248,0.99,6424566979354709248,16418.88,267.4,8.462436,0.017148,15701.76,288.07,8.467666,0.024843,45.896042717072255,1.2940136627668617,2.272712008745619,17482.612051881304,8.420114535686574,15.368480178427795,1.8627417586609838,4,8,1.0772494410754298e+17,6819200329041898.0
