Name,GaiaDR2,SPYTeff,SPYlogg,Rem,FileName,jul_date,obsname,SOURCE_ID,r_med_geo,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH
HE0423-2822,4892048018790150656,10966,7.85,,HE0423m2822_a_2001_12_04T06_28_50_all.dat.gz,2452247.77003428014,he0423-2822_2452247_77003428014,4892048018790150656,119.26188,4892048018790150656,10626.88,123.79,7.442235,0.026627
HE0423-2822,4892048018790150656,10966,7.85,,HE0423m2822_a_2002_09_23T06_36_23_all.dat.gz,2452540.77527377009,he0423-2822_2452540_77527377009,4892048018790150656,119.26188,4892048018790150656,10626.88,123.79,7.442235,0.026627
HE0423-2822,4892048018790150656,10966,7.85,,HE0423m2822_b_2001_12_28T02_04_50_all.dat.gz,2452271.58670077985,he0423-2822_2452271_58670077985,4892048018790150656,119.26188,4892048018790150656,10626.88,123.79,7.442235,0.026627
HE0425-2015,4899868157803497984,19801,8.12,,HE0425m2015_a_2002_09_23T07_04_21_all.dat.gz,2452540.79469344998,he0425-2015_2452540_79469344998,4899868157803497984,125.46095,4899868157803497984,20683.33,742.79,8.266156,0.04788
HE0425-2015,4899868157803497984,19801,8.12,,HE0425m2015_b_2002_09_25T08_49_17_all.dat.gz,2452542.86756299995,he0425-2015_2452542_86756299995,4899868157803497984,125.46095,4899868157803497984,20683.33,742.79,8.266156,0.04788
HE0426-0455,3202808828330265088,14129,7.99,,HE0426m0455_a_2000_12_11T03_14_09_all.dat.gz,2451889.63482967997,he0426-0455_2451889_63482967997,3202808828330265088,39.273373,3202808828330265088,14098.93,214.9,8.057606,0.019067
HE0426-0455,3202808828330265088,14129,7.99,,HE0426m0455_a_2000_12_11T03_21_26_all.dat.gz,2451889.63988948986,he0426-0455_2451889_63988948986,3202808828330265088,39.273373,3202808828330265088,14098.93,214.9,8.057606,0.019067
HE0426-0455,3202808828330265088,14129,7.99,,HE0426m0455_b_2000_12_07T06_42_11_all.dat.gz,2451885.77929598,he0426-0455_2451885_77929598,3202808828330265088,39.273373,3202808828330265088,14098.93,214.9,8.057606,0.019067
HE0426-1011,3179499250541535744,18386,7.85,,HE0426m1011_a_2002_03_05T01_10_26_all.dat.gz,2452338.54891266022,he0426-1011_2452338_54891266022,3179499250541535744,76.23407,3179499250541535744,18021.29,402.03,7.994991,0.030937
HE0426-1011,3179499250541535744,18386,7.85,,HE0426m1011_b_2002_09_23T07_35_52_all.dat.gz,2452540.81657458981,he0426-1011_2452540_81657458981,3179499250541535744,76.23407,3179499250541535744,18021.29,402.03,7.994991,0.030937
HE0436-1633,3171373722173234048,14092,7.96,,HE0436m1633_a_2002_02_10T01_37_29_all.dat.gz,2452315.56770547014,he0436-1633_2452315_56770547014,3171373722173234048,83.3758,3171373722173234048,13037.87,264.15,8.017327,0.025021
HE0436-1633,3171373722173234048,14092,7.96,,HE0436m1633_b_2002_09_23T08_56_42_all.dat.gz,2452540.87271285988,he0436-1633_2452540_87271285988,3171373722173234048,83.3758,3171373722173234048,13037.87,264.15,8.017327,0.025021
HE0452-3429,4873109308958466432,14825,7.81,,HE0452m3429_a_2002_02_26T03_10_35_all.dat.gz,2452331.63235505018,he0452-3429_2452331_63235505018,4873109308958466432,74.84065,4873109308958466432,12582.72,219.09,8.099542,0.020414
HE0452-3429,4873109308958466432,14825,7.81,,HE0452m3429_b_2002_03_05T01_25_14_all.dat.gz,2452338.55919458997,he0452-3429_2452338_55919458997,4873109308958466432,74.84065,4873109308958466432,12582.72,219.09,8.099542,0.020414
HE0452-3444,4873054711334208256,21206,7.84,,HE0452m3444_a_2001_01_15T02_44_37_all.dat.gz,2451924.61432183022,he0452-3444_2451924_61432183022,4873054711334208256,126.626976,4873054711334208256,20523.88,549.52,7.822026,0.037878
HE0452-3444,4873054711334208256,21206,7.84,,HE0452m3444_b_2000_12_13T06_27_50_all.dat.gz,2451891.76933145011,he0452-3444_2451891_76933145011,4873054711334208256,126.626976,4873054711334208256,20523.88,549.52,7.822026,0.037878
HE0455-5315,4782942513595999872,24432,7.55,,HE0455m5315_a_2001_12_04T07_24_33_all.dat.gz,2452247.80872529,he0455-5315_2452247_80872529,4782942513595999872,233.26897,4782942513595999872,20860.76,965.73,7.518157,0.057566
HE0455-5315,4782942513595999872,24432,7.55,,HE0455m5315_a_2002_02_26T02_54_41_all.dat.gz,2452331.62131131999,he0455-5315_2452331_62131131999,4782942513595999872,233.26897,4782942513595999872,20860.76,965.73,7.518157,0.057566
HE0455-5315,4782942513595999872,24432,7.55,,HE0455m5315_b_2002_09_15T08_45_31_all.dat.gz,2452532.86495020008,he0455-5315_2452532_86495020008,4782942513595999872,233.26897,4782942513595999872,20860.76,965.73,7.518157,0.057566
HE0456-2347,2960529070328892928,23645,7.79,,HE0456m2347_a_2002_02_10T01_04_31_all.dat.gz,2452315.54481279012,he0456-2347_2452315_54481279012,2960529070328892928,174.18828,2960529070328892928,20863.1,701.23,7.814799,0.052192
HE0456-2347,2960529070328892928,23645,7.79,,HE0456m2347_b_2002_02_26T03_42_46_all.dat.gz,2452331.65470169997,he0456-2347_2452331_65470169997,2960529070328892928,174.18828,2960529070328892928,20863.1,701.23,7.814799,0.052192
HE0507-1855,2975647836248304256,20421,8.27,,HE0507m1855_a_2000_09_15T08_31_30_all.dat.gz,2451802.85521030985,he0507-1855_2451802_85521030985,2975647836248304256,108.387375,2975647836248304256,20502.19,575.07,8.274526,0.03724
HE0507-1855,2975647836248304256,20421,8.27,,HE0507m1855_b_2000_09_17T08_17_23_all.dat.gz,2451804.84541307017,he0507-1855_2451804_84541307017,2975647836248304256,108.387375,2975647836248304256,20502.19,575.07,8.274526,0.03724
HE0508-2343,2959967254246803328,16811,7.74,,HE0508m2343_a_2001_04_07T00_23_10_all.dat.gz,2452006.51608848991,he0508-2343_2452006_51608848991,2959967254246803328,115.55795,2959967254246803328,16242.2,408.21,7.912078,0.03786
HE0508-2343,2959967254246803328,16811,7.74,,HE0508m2343_b_2001_04_09T00_48_52_all.dat.gz,2452008.53394048987,he0508-2343_2452008_53394048987,2959967254246803328,115.55795,2959967254246803328,16242.2,408.21,7.912078,0.03786
HE0516-1804,2981590730954538112,13287,7.73,,HE0516m1804_a_2000_12_06T07_22_14_all.dat.gz,2451884.80710864021,he0516-1804_2451884_80710864021,2981590730954538112,83.299644,2981590730954538112,11349.77,349.71,7.829235,0.057272
HE0516-1804,2981590730954538112,13287,7.73,,HE0516m1804_b_2000_12_07T08_15_01_all.dat.gz,2451885.84376796009,he0516-1804_2451885_84376796009,2981590730954538112,83.299644,2981590730954538112,11349.77,349.71,7.829235,0.057272
HE0532-5605,4766810380210581632,11381,8.23,,HE0532m5605_a_2000_09_15T08_16_55_all.dat.gz,2451802.84508363996,he0532-5605_2451802_84508363996,4766810380210581632,49.653816,4766810380210581632,11393.3,150.37,8.410926,0.021097
HE0532-5605,4766810380210581632,11381,8.23,,HE0532m5605_b_2000_09_16T09_26_55_all.dat.gz,2451803.89369662991,he0532-5605_2451803_89369662991,4766810380210581632,49.653816,4766810380210581632,11393.3,150.37,8.410926,0.021097
HE1012-0049,3830680854561582464,23204,8.07,,HE1012m0049_a_2000_04_21T02_53_07_all.dat.gz,2451655.62022953993,he1012-0049_2451655_62022953993,3830680854561582464,92.06953,3830680854561582464,22344.97,764.43,8.09431,0.046887
HE1012-0049,3830680854561582464,23204,8.07,,HE1012m0049_b_2000_05_16T23_34_37_all.dat.gz,2451681.48237675009,he1012-0049_2451681_48237675009,3830680854561582464,92.06953,3830680854561582464,22344.97,764.43,8.09431,0.046887
HE1124+0144,3798659326454564224,16246,7.74,,HE1124p0144_a_2000_07_01T23_28_54_all.dat.gz,2451727.47840446979,he1124+0144_2451727_47840446979,3798659326454564224,116.85256,3798659326454564224,15507.36,457.09,7.771023,0.048047
HE1124+0144,3798659326454564224,16246,7.74,,HE1124p0144_b_2000_07_02T23_34_34_all.dat.gz,2451728.48234741995,he1124+0144_2451728_48234741995,3798659326454564224,116.85256,3798659326454564224,15507.36,457.09,7.771023,0.048047
HE1152-1244,3574739561506431104,13467,7.75,,HE1152m1244_a_2000_04_22T02_04_15_all.dat.gz,2451656.58628787007,he1152-1244_2451656_58628787007,3574739561506431104,62.094128,3574739561506431104,12378.31,195.44,7.979796,0.02003
HE1152-1244,3574739561506431104,13467,7.75,,HE1152m1244_b_2000_05_19T01_42_11_all.dat.gz,2451683.57096478017,he1152-1244_2451683_57096478017,3574739561506431104,62.094128,3574739561506431104,12378.31,195.44,7.979796,0.02003
HE1215+0227,3701048502366477824,59691,7.59,,HE1215p0227_a_2000_07_12T23_03_58_all.dat.gz,2451738.46109281015,he1215+0227_2451738_46109281015,3701048502366477824,561.49384,3701048502366477824,110486.0,50131.57,7.877626,0.27457
HE1215+0227,3701048502366477824,59691,7.59,,HE1215p0227_b_2000_07_15T23_22_22_all.dat.gz,2451741.47386774002,he1215+0227_2451741_47386774002,3701048502366477824,561.49384,3701048502366477824,110486.0,50131.57,7.877626,0.27457
HE1225+0038,3696778892558087552,9340,7.83,,HE1225p0038_a_2000_04_22T02_43_49_all.dat.gz,2451656.61376432981,he1225+0038_2451656_61376432981,3696778892558087552,32.26304,3696778892558087552,9299.42,78.69,7.980462,0.021739
HE1225+0038,3696778892558087552,9340,7.83,,HE1225p0038_b_2000_05_17T03_44_10_all.dat.gz,2451681.65567232016,he1225+0038_2451681_65567232016,3696778892558087552,32.26304,3696778892558087552,9299.42,78.69,7.980462,0.021739
HE1225+0038,3696778892558087552,9340,7.83,,HE1225p0038_b_2000_07_04T23_27_41_all.dat.gz,2451730.47756223986,he1225+0038_2451730_47756223986,3696778892558087552,32.26304,3696778892558087552,9299.42,78.69,7.980462,0.021739
HE1247-1130,3529574716212596736,28110,7.84,,HE1247m1130_a_2002_04_23T01_00_25_all.dat.gz,2452387.54196703015,he1247-1130_2452387_54196703015,3529574716212596736,108.48295,3529574716212596736,26603.12,603.56,7.930908,0.038053
HE1247-1130,3529574716212596736,28110,7.84,,HE1247m1130_b_2002_04_29T05_08_05_all.dat.gz,2452393.71395380003,he1247-1130_2452393_71395380003,3529574716212596736,108.48295,3529574716212596736,26603.12,603.56,7.930908,0.038053
HE1252-0202,3682458814461982592,15934,7.81,,HE1252m0202_a_2000_07_13T01_41_07_all.dat.gz,2451738.57022665022,he1252-0202_2451738_57022665022,3682458814461982592,125.44752,3682458814461982592,15636.29,552.33,7.915796,0.058149
HE1252-0202,3682458814461982592,15934,7.81,,HE1252m0202_b_2000_07_16T00_05_53_all.dat.gz,2451741.5040917201,he1252-0202_2451741_5040917201,3682458814461982592,125.44752,3682458814461982592,15636.29,552.33,7.915796,0.058149
HE1258+0123,3690323316193465344,11387,7.77,,HE1258p0123_a_2000_06_08T00_27_45_all.dat.gz,2451703.51928086998,he1258+0123_2451703_51928086998,3690323316193465344,82.57849,3690323316193465344,11231.27,260.97,7.930351,0.046654
HE1258+0123,3690323316193465344,11387,7.77,,HE1258p0123_b_2000_07_02T02_25_08_all.dat.gz,2451727.60078979004,he1258+0123_2451727_60078979004,3690323316193465344,82.57849,3690323316193465344,11231.27,260.97,7.930351,0.046654
HE1307-0059,3685854179383579136,18191,7.91,,HE1307m0059_a_2000_07_14T00_10_34_all.dat.gz,2451739.50733806984,he1307-0059_2451739_50733806984,3685854179383579136,103.030174,3685854179383579136,17588.84,567.06,7.957352,0.048152
HE1307-0059,3685854179383579136,18191,7.91,,HE1307m0059_b_2000_07_17T00_23_29_all.dat.gz,2451742.51631433982,he1307-0059_2451742_51631433982,3685854179383579136,103.030174,3685854179383579136,17588.84,567.06,7.957352,0.048152
HE1310-0337,3636072278607729920,18943,7.83,,HE1310m0337_a_2000_07_11T02_12_42_all.dat.gz,2451736.59216202982,he1310-0337_2451736_59216202982,3636072278607729920,134.9041,3636072278607729920,17907.21,621.49,7.821209,0.056515
HE1310-0337,3636072278607729920,18943,7.83,,HE1310m0337_a_2000_07_11T02_25_02_all.dat.gz,2451736.60071833991,he1310-0337_2451736_60071833991,3636072278607729920,134.9041,3636072278607729920,17907.21,621.49,7.821209,0.056515
HE1310-0337,3636072278607729920,18943,7.83,,HE1310m0337_b_2000_07_15T00_55_51_all.dat.gz,2451740.53879552986,he1310-0337_2451740_53879552986,3636072278607729920,134.9041,3636072278607729920,17907.21,621.49,7.821209,0.056515
HE1315-1105,3623233040812235904,9047,7.83,,HE1315m1105_a_2000_04_23T01_30_26_all.dat.gz,2451657.56281059003,he1315-1105_2451657_56281059003,3623233040812235904,39.644676,3623233040812235904,9052.13,91.9,8.040295,0.026571
HE1315-1105,3623233040812235904,9047,7.83,,HE1315m1105_b_2000_05_19T03_07_36_all.dat.gz,2451683.63028398994,he1315-1105_2451683_63028398994,3623233040812235904,39.644676,3623233040812235904,9052.13,91.9,8.040295,0.026571
HE1325-0854,3629976620502866944,17021,7.81,,HE1325m0854_a_2000_05_20T00_32_05_all.dat.gz,2451684.52228251984,he1325-0854_2451684_52228251984,3629976620502866944,66.09285,3629976620502866944,17183.94,367.27,7.881454,0.029531
HE1325-0854,3629976620502866944,17021,7.81,,HE1325m0854_b_2000_05_22T00_57_57_all.dat.gz,2451686.54025265016,he1325-0854_2451686_54025265016,3629976620502866944,66.09285,3629976620502866944,17183.94,367.27,7.881454,0.029531
HE1326-0041,3638786388700921472,18671,7.84,,HE1326m0041_a_2000_07_13T01_55_46_all.dat.gz,2451738.5804039198,he1326-0041_2451738_5804039198,3638786388700921472,124.987465,3638786388700921472,17987.47,523.28,7.895695,0.044275
HE1326-0041,3638786388700921472,18671,7.84,,HE1326m0041_b_2000_07_16T00_20_48_all.dat.gz,2451741.51445541019,he1326-0041_2451741_51445541019,3638786388700921472,124.987465,3638786388700921472,17987.47,523.28,7.895695,0.044275
HE1328-0535,3631829778632099328,36420,7.87,,HE1328m0535_a_2000_07_13T02_11_55_all.dat.gz,2451738.59161739983,he1328-0535_2451738_59161739983,3631829778632099328,273.0373,3631829778632099328,35638.51,3019.7,7.853897,0.114712
HE1328-0535,3631829778632099328,36420,7.87,,HE1328m0535_b_2000_07_16T00_35_21_all.dat.gz,2451741.52455702005,he1328-0535_2451741_52455702005,3631829778632099328,273.0373,3631829778632099328,35638.51,3019.7,7.853897,0.114712
HE1335-0332,3634151534873010176,20188,8.47,,HE1335m0332_a_2000_07_15T01_09_38_all.dat.gz,2451740.54836414009,he1335-0332_2451740_54836414009,3634151534873010176,100.43472,3634151534873010176,20110.98,696.35,8.535271,0.042683
HE1335-0332,3634151534873010176,20188,8.47,,HE1335m0332_b_2000_07_18T01_02_26_all.dat.gz,2451743.54336593021,he1335-0332_2451743_54336593021,3634151534873010176,100.43472,3634151534873010176,20110.98,696.35,8.535271,0.042683
HE1340-0530,3632418223511334016,32936,7.91,,HE1340m0530_a_2000_07_16T01_33_19_all.dat.gz,2451741.56480597984,he1340-0530_2451741_56480597984,3632418223511334016,265.86758,3632418223511334016,31113.63,2052.59,7.791793,0.117474
HE1340-0530,3632418223511334016,32936,7.91,,HE1340m0530_b_2000_07_18T01_16_16_all.dat.gz,2451743.55297375983,he1340-0530_2451743_55297375983,3632418223511334016,265.86758,3632418223511334016,31113.63,2052.59,7.791793,0.117474
HE1413+0021,3653928308787745792,14544,8.11,,HE1413p0021_a_2000_07_13T02_56_57_all.dat.gz,2451738.62288230984,he1413+0021_2451738_62288230984,3653928313083020416,72.546326,3653928313083020416,14673.99,348.04,8.275782,0.032294
HE1413+0021,3653928308787745792,14544,8.11,,HE1413p0021_b_2000_07_16T01_02_57_all.dat.gz,2451741.54371713009,he1413+0021_2451741_54371713009,3653928313083020416,72.546326,3653928313083020416,14673.99,348.04,8.275782,0.032294
HE1429-0343,3642258577702062720,11320,7.85,,HE1429m0343_a_2000_07_14T01_45_16_all.dat.gz,2451739.57310746005,he1429-0343_2451739_57310746005,3642258577702062720,69.85249,3642258577702062720,11175.71,248.37,7.947149,0.045723
HE1429-0343,3642258577702062720,11320,7.85,,HE1429m0343_b_2000_07_17T01_51_59_all.dat.gz,2451742.57777184015,he1429-0343_2451742_57777184015,3642258577702062720,69.85249,3642258577702062720,11175.71,248.37,7.947149,0.045723
HE1441-0047,3650552739370519680,15775,8.03,,HE1441m0047_a_2000_07_13T03_52_38_all.dat.gz,2451738.66155612981,he1441-0047_2451738_66155612981,3650552739370519680,77.85269,3650552739370519680,12333.19,353.28,8.12225,0.038618
HE1441-0047,3650552739370519680,15775,8.03,,HE1441m0047_b_2000_07_16T01_18_32_all.dat.gz,2451741.55454825005,he1441-0047_2451741_55454825005,3650552739370519680,77.85269,3650552739370519680,12333.19,353.28,8.12225,0.038618
HE1511-0448,6335184655474717312,50899,7.45,,HE1511m0448_a_2000_06_01T06_05_53_all.dat.gz,2451696.75409541978,he1511-0448_2451696_75409541978,6335184655474717312,290.91415,6335184655474717312,69380.33,12733.49,7.457734,0.101787
HE1511-0448,6335184655474717312,50899,7.45,,HE1511m0448_b_2000_06_06T05_20_53_all.dat.gz,2451701.72283820016,he1511-0448_2451701_72283820016,6335184655474717312,290.91415,6335184655474717312,69380.33,12733.49,7.457734,0.101787
HE1511-0448,6335184655474717312,50899,7.45,,HE1511m0448_b_2000_06_06T05_36_55_all.dat.gz,2451701.73397581978,he1511-0448_2451701_73397581978,6335184655474717312,290.91415,6335184655474717312,69380.33,12733.49,7.457734,0.101787
HE1511-0448,6335184655474717312,50899,7.45,,HE1511m0448_c_2001_07_18T00_00_21_all.dat.gz,2452108.50025271019,he1511-0448_2452108_50025271019,6335184655474717312,290.91415,6335184655474717312,69380.33,12733.49,7.457734,0.101787
HE1511-0448,6335184655474717312,50899,7.45,,HE1511m0448_d_2001_06_18T02_47_40_all.dat.gz,2452078.6164419502,he1511-0448_2452078_6164419502,6335184655474717312,290.91415,6335184655474717312,69380.33,12733.49,7.457734,0.101787
HE1518-0020,4415725940820061824,15392,7.82,,HE1518m0020_a_2000_07_14T02_18_18_all.dat.gz,2451739.59605254,he1518-0020_2451739_59605254,4415725940820061824,70.6131,4415725940820061824,15381.2,339.34,7.892842,0.032451
HE1518-0020,4415725940820061824,15392,7.82,,HE1518m0020_b_2000_07_18T03_27_43_all.dat.gz,2451743.64425422996,he1518-0020_2451743_64425422996,4415725940820061824,70.6131,4415725940820061824,15381.2,339.34,7.892842,0.032451
HE1518-0344,4413820521529120640,28493,7.81,,HE1518m0344_a_2000_07_05T03_28_10_all.dat.gz,2451730.64457067987,he1518-0344_2451730_64457067987,4413820521529120640,190.54729,4413820521529120640,28300.13,1355.88,7.825728,0.083497
HE1518-0344,4413820521529120640,28493,7.81,,HE1518m0344_b_2000_07_06T03_17_55_all.dat.gz,2451731.6374504799,he1518-0344_2451731_6374504799,4413820521529120640,190.54729,4413820521529120640,28300.13,1355.88,7.825728,0.083497
HE1522-0410,4401558183740868480,10320,7.86,,HE1522m0410_a_2000_07_13T04_22_16_all.dat.gz,2451738.68212972023,he1522-0410_2451738_68212972023,4401558183740868480,73.731094,4401558183740868480,10248.14,227.22,8.015072,0.052888
HE1522-0410,4401558183740868480,10320,7.86,,HE1522m0410_b_2000_07_18T03_56_00_all.dat.gz,2451743.6638947702,he1522-0410_2451743_6638947702,4401558183740868480,73.731094,4401558183740868480,10248.14,227.22,8.015072,0.052888
HE1522-0410,4401558183740868480,10320,7.86,,HE1522m0410_b_2000_07_30T02_21_33_all.dat.gz,2451755.59830929991,he1522-0410_2451755_59830929991,4401558183740868480,73.731094,4401558183740868480,10248.14,227.22,8.015072,0.052888
HE2133-1332,6842831888437047680,9810,7.53,,HE2133m1332_a_2001_09_20T01_26_51_all.dat.gz,2452172.56031842995,he2133-1332_2452172_56031842995,6842831888437047680,23.38227,6842831888437047680,9927.25,77.78,7.73568,0.011806
HE2133-1332,6842831888437047680,9810,7.53,,HE2133m1332_b_2001_08_21T01_46_31_all.dat.gz,2452142.57397624012,he2133-1332_2452142_57397624012,6842831888437047680,23.38227,6842831888437047680,9927.25,77.78,7.73568,0.011806
HE2135-4055,6578616598584224640,19211,7.96,,HE2135m4055_a_2000_05_17T09_41_48_all.dat.gz,2451681.90403492982,he2135-4055_2451681_90403492982,6578616598584224640,32.395626,6578616598584224640,19011.47,376.76,8.049556,0.024363
HE2135-4055,6578616598584224640,19211,7.96,,HE2135m4055_b_2003_05_13T09_44_31_all.dat.gz,2452772.90591670014,he2135-4055_2452772_90591670014,6578616598584224640,32.395626,6578616598584224640,19011.47,376.76,8.049556,0.024363
HE2140-1825,6836795672680406272,13984,7.75,,HE2140m1825_a_2001_06_18T09_10_41_all.dat.gz,2452078.88242796995,he2140-1825_2452078_88242796995,6836795672680406272,68.9893,6836795672680406272,14094.6,224.35,7.918537,0.024339
HE2140-1825,6836795672680406272,13984,7.75,,HE2140m1825_b_2001_08_20T02_00_15_all.dat.gz,2452141.58351576002,he2140-1825_2452141_58351576002,6836795672680406272,68.9893,6836795672680406272,14094.6,224.35,7.918537,0.024339
HE2148-3857,6585056369469080448,26758,8.02,,HE2148m3857_b_2000_05_22T09_20_05_all.dat.gz,2451686.88894835999,he2148-3857_2451686_88894835999,6585056369469080448,175.13705,6585056369469080448,26332.63,851.47,7.920607,0.058441
HE2155-3150,6615959586875261056,16302,7.83,,HE2155m3150_a_2001_06_18T09_26_06_all.dat.gz,2452078.89312946983,he2155-3150_2452078_89312946983,6615959586875261056,112.52241,6615959586875261056,16039.95,435.33,8.012869,0.04306
HE2155-3150,6615959586875261056,16302,7.83,,HE2155m3150_b_2001_08_17T01_52_31_all.dat.gz,2452138.57813997008,he2155-3150_2452138_57813997008,6615959586875261056,112.52241,6615959586875261056,16039.95,435.33,8.012869,0.04306
